;Dato;PO;Temperature;% Dødfisk;Tetthet;BA_ano;% FORFORBRUK;% Rensefisk;badebehandling;ferskvannsbehandling;fôrbehandling;mekanisk behandling;termisk behandling
1246;2015-02-28;9.0;5.05;0.6029915413079665;2.195478752210275;-0.5674490262549533;11.792457376173735;0.0;1.0;0.0;1.0;0.0;0.0
1247;2015-03-31;9.0;4.93;0.6283248899022172;2.0873082088410997;-0.582110809459641;12.40269465064143;0.0;0.0;0.0;1.0;0.0;0.0
1248;2015-04-30;9.0;5.18;0.48796700621569855;1.9724389096774193;-0.5568839177692226;10.971799044878939;0.0;1.0;0.0;1.0;0.0;0.0
2008;2015-05-31;9.0;7.08;;;-0.1769712412006986;;;1.0;0.0;0.0;0.0;0.0
2009;2015-06-30;9.0;9.4;;;1.640550840033338;;;1.0;0.0;0.0;0.0;0.0
1249;2015-07-31;9.0;11.83;0.9955503896823161;1.9543629911589009;2.6138345074739266;24.862059458092904;0.0;1.0;0.0;1.0;0.0;0.0
1250;2015-08-31;9.0;13.62;0.4359222843033003;2.1397834554360813;0.696698546231571;28.962382992329143;0.2438257887431592;1.0;0.0;1.0;0.0;0.0
1251;2015-09-30;9.0;12.96;0.6538352342590963;2.161126997371565;-0.5029803030461062;27.370945437163236;0.1504598183858736;1.0;0.0;1.0;0.0;0.0
1252;2015-10-31;9.0;11.14;0.4575806432923649;2.142803523058543;-0.14322757838402775;26.528727568507126;0.0;1.0;0.0;1.0;0.0;0.0
1253;2015-11-30;9.0;9.59;0.5132772459501986;2.100682537634409;-0.35032526615024073;22.644462525385812;0.0;1.0;0.0;1.0;0.0;0.0
1254;2015-12-31;9.0;7.98;0.5508795383235487;2.10051169916368;-0.5330585200616051;17.078779935010704;0.3456678358998941;1.0;0.0;1.0;0.0;0.0
1255;2016-01-31;9.0;5.94;0.47541263464998307;2.0998861902031063;-0.6443155808501173;14.758103680518225;0.5076493884004966;1.0;0.0;1.0;0.0;0.0
1256;2016-02-29;9.0;5.15;0.49931889413301855;2.1230644931899643;-0.6716986171294603;12.67677696089438;0.0;1.0;0.0;1.0;0.0;0.0
1257;2016-03-31;9.0;4.97;0.46976912845837554;2.089162882676225;-0.6519698941407998;13.331484930926923;0.0;0.0;0.0;1.0;0.0;0.0
1258;2016-04-30;9.0;5.62;0.6078524547872837;1.9788625161290325;-0.6597320146609286;12.793285516161928;0.0;1.0;0.0;0.0;0.0;0.0
1259;2016-05-31;9.0;7.58;0.9730975473601744;1.821506451851852;0.040799362280691434;16.229404558762965;0.3251916268536522;1.0;0.0;1.0;0.0;0.0
1260;2016-06-30;9.0;9.63;0.8761155639979923;1.839442266666667;0.8424539204428774;19.059080056307014;0.3340785829891067;0.0;0.0;1.0;0.0;0.0
2010;2016-07-31;9.0;12.93;;;0.9320417281126968;;;1.0;0.0;1.0;0.0;0.0
1261;2016-08-31;9.0;13.59;0.5151725704485333;1.9806015469534055;-0.0005986138266619518;28.423923646409392;0.6637344573291727;1.0;0.0;1.0;0.0;0.0
1262;2016-09-30;9.0;12.68;0.5633436018386402;2.07413079832736;-0.5590400623581472;31.252674296819816;0.39768569581574126;1.0;0.0;1.0;0.0;0.0
1263;2016-10-31;9.0;11.78;0.692426322773127;2.003021180406213;-0.6046425204139037;26.682440481270415;0.9239239349884347;1.0;0.0;1.0;0.0;0.0
1264;2016-11-30;9.0;9.58;0.36953459806786726;1.941761122819594;-0.6794607376495891;21.812413257015635;0.3406518778757996;1.0;0.0;1.0;0.0;0.0
1265;2016-12-31;9.0;7.72;0.37970708246954876;2.0183236922341696;-0.4874560620058488;17.547551862837082;0.7910626792658579;1.0;0.0;1.0;0.0;0.0
1266;2017-01-31;9.0;6.32;0.41959754771205116;2.0504760136200715;-0.4029351941200023;15.336857672302873;0.28224235590960767;1.0;0.0;0.0;0.0;0.0
1267;2017-02-28;9.0;5.23;0.38296745948897304;2.106590045878136;-0.4577012666786885;12.504136104450229;0.09367495112332574;1.0;0.0;0.0;0.0;0.0
1268;2017-03-31;9.0;4.81;0.35934351371966;1.9891008014336922;-0.6558509544008642;12.907725563999842;0.16417645562694227;0.0;0.0;1.0;0.0;0.0
1269;2017-04-30;9.0;5.2;0.3613740818390104;2.003737965352449;-0.6514308579935686;12.366810540202815;0.0;0.0;0.0;1.0;0.0;0.0
1270;2017-05-31;9.0;6.96;0.7044149627188581;1.9578976867383513;-0.46416970044546246;14.525330808467777;0.496708820573666;1.0;0.0;1.0;0.0;0.0
1271;2017-06-30;9.0;10.6;0.43041304703483363;2.0154619333333335;1.552472333575766;17.686633446214508;0.24547469230788463;1.0;0.0;1.0;0.0;0.0
1272;2017-07-31;9.0;12.91;0.599476149680026;2.2328850327359624;3.809847910950432;24.25476652106685;0.7722150269933966;1.0;0.0;1.0;0.0;0.0
1273;2017-08-31;9.0;13.77;0.6664792428448079;2.4052269763440863;1.9701175404504714;28.16598218528067;0.0;1.0;0.0;1.0;0.0;0.0
1274;2017-09-30;9.0;12.79;0.5793649922133757;2.4886504088411;-0.5767204479873294;28.92347232655504;0.3045279886382154;1.0;0.0;1.0;0.0;0.0
