ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;UTSETT_SMOLT_STK_MINDRE_ENN_500G;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;UTTAK_SLØYD_KG;UTTAK_HODEKAPPET_KG;UTTAK_RUNDVEKT_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2016;1;JANUAR;Møre og Romsdal;LAKS;2014;5471230;25993006.7;0;0;3799483;2258855;11514370.2;10085553;73320;75300;82403;18188;0;25284
2016;1;JANUAR;Møre og Romsdal;REGNBUEØRRET;2014;1208467;3589850.3;0;0;538928;333042;1245136;0;0;1245136;32319;0;0;10872
2016;1;JANUAR;Møre og Romsdal;LAKS;2015;14018795;24802042.7;0;0;3850365;2381;692;0;0;692;108794;43;0;49
2016;1;JANUAR;Møre og Romsdal;REGNBUEØRRET;2015;1162667;987628.2;0;0;293972;0;0;0;0;0;7776;0;0;0
2016;1;JANUAR;Møre og Romsdal;LAKS;2016;6224;1101.4;6692;9156;350;2700;122;0;0;122;232;0;0;0
2016;1;JANUAR;Nordland;LAKS;2014;14134834;60480863.6;0;0;8772263;3209977;16129670;13636248;0;788891;100038;46718;0;28035
2016;1;JANUAR;Nordland;REGNBUEØRRET;2014;806236;2477180.1;0;0;426754;146920;418842.2;369024;0;0;4599;0;0;-637
2016;1;JANUAR;Nordland;LAKS;2015;54808840;64820512.2;0;0;9726302;99492;196970;0;0;196970;208511;0;0;45
2016;1;JANUAR;Nordland;REGNBUEØRRET;2015;1295527;727351.6;0;0;144804;0;0;0;0;0;2702;0;0;0
2016;1;JANUAR;Nordland;LAKS;2016;1601359;241820;1612574;1628190;29230;0;0;0;0;0;26831;0;0;0
2016;1;JANUAR;Rogaland og Agder;REGNBUEØRRET;2011;1060;8586;0;0;105;0;0;0;0;0;138;32;0;0
2016;1;JANUAR;Rogaland og Agder;REGNBUEØRRET;2012;2175;14823.5;0;0;250;0;0;0;0;0;320;25;0;0
2016;1;JANUAR;Rogaland og Agder;LAKS;2013;3928;30663;0;0;0;0;0;0;0;0;67;0;0;111
2016;1;JANUAR;Rogaland og Agder;LAKS;2014;8605853;38783250.9;0;0;5278717;1426897;6591424.6;5674373;0;207755;157712;214483;0;-46121
2016;1;JANUAR;Rogaland og Agder;REGNBUEØRRET;2014;12034;31288.4;0;0;7200;0;0;0;0;0;1340;0;0;0
2016;1;JANUAR;Rogaland og Agder;LAKS;2015;23225304;23351118.2;0;0;4175248;0;0;0;0;0;206896;0;0;6882
2016;1;JANUAR;Rogaland og Agder;LAKS;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;1;JANUAR;Troms og Finnmark;LAKS;2014;23704548;98011806.6;0;0;12566614;4783633;25598966.5;20753740;125951;2091555;132200;12760;0;15857
2016;1;JANUAR;Troms og Finnmark;LAKS;2015;57147425;54339747.7;0;0;7693759;0;0;0;0;0;504563;0;0;1587
2016;1;JANUAR;Troms og Finnmark;LAKS;2016;1125489;276600;289596;1099047;43078;0;0;0;0;0;41380;0;0;60
2016;1;JANUAR;Trøndelag;LAKS;2014;8919079;39531984.4;0;0;5285637;1766346;8474322.3;7264308;89255;188979;145861;3152;0;-23939
2016;1;JANUAR;Trøndelag;LAKS;2015;72112806;110153286.2;0;0;15771306;0;0;0;0;0;342986;0;0;-1926
2016;1;JANUAR;Trøndelag;REGNBUEØRRET;2015;169534;152072;0;0;22000;0;0;0;0;0;1345;0;0;0
2016;1;JANUAR;Uoppgitt;LAKS;2012;2258;251.6;0;0;30;0;0;0;0;0;144;0;0;0
2016;1;JANUAR;Uoppgitt;LAKS;2013;68;51.4;0;0;4;0;0;0;0;0;12;0;0;0
2016;1;JANUAR;Uoppgitt;LAKS;2014;11582;2587;0;0;286;0;0;0;0;0;144;0;0;0
2016;1;JANUAR;Uoppgitt;LAKS;2015;2616;69.2;0;0;4;0;0;0;0;0;16;0;0;0
2016;1;JANUAR;Uoppgitt;REGNBUEØRRET;2015;128;60.8;0;0;12;0;0;0;0;0;0;0;0;0
2016;1;JANUAR;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;1;JANUAR;Vestland;LAKS;2013;1064;5578.1;0;0;684;0;0;0;0;0;1;99;0;0
2016;1;JANUAR;Vestland;REGNBUEØRRET;2013;1335;7100.5;0;0;0;5687;34049.9;2060;23627;1800;63;792;0;27
2016;1;JANUAR;Vestland;LAKS;2014;14472565;64283324.8;0;0;8500074;3987453;18395116.4;14419771;0;2172874;229191;109333;0;-3685
2016;1;JANUAR;Vestland;REGNBUEØRRET;2014;2165884;9171116.1;0;0;1564383;942288;3890582.7;3377929;42704;2570;22767;14863;0;65958
2016;1;JANUAR;Vestland;LAKS;2015;65686836;102237904.9;0;0;15517081;555054;767230.4;212267;0;528430;989870;14164;1231;44607
2016;1;JANUAR;Vestland;REGNBUEØRRET;2015;14217846;27742159;0;0;4845052;244685;960561.9;259792;0;665698;124203;1431;0;14848
2016;1;JANUAR;Vestland;LAKS;2016;344699;712619.1;0;0;20800;0;0;0;0;0;7087;0;0;0
2016;1;JANUAR;Vestland;REGNBUEØRRET;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;2;FEBRUAR;Møre og Romsdal;LAKS;2012;838;12545.2;0;0;546;0;0;0;0;0;4;0;0;0
2016;2;FEBRUAR;Møre og Romsdal;LAKS;2013;7349;88145.9;0;0;7375;0;0;0;0;0;432;0;0;50
2016;2;FEBRUAR;Møre og Romsdal;LAKS;2014;2975951;16145926.3;0;0;2192664;2326633;11187885;9770459;154912;0;120203;22960;0;-9458
2016;2;FEBRUAR;Møre og Romsdal;REGNBUEØRRET;2014;895592;2644155.1;0;0;240390;292153;1067838;0;0;1067838;23384;0;0;2664
2016;2;FEBRUAR;Møre og Romsdal;LAKS;2015;13821483;27192967.8;0;0;3295346;61373;176539.9;155895;0;1158;138875;2683;0;86
2016;2;FEBRUAR;Møre og Romsdal;REGNBUEØRRET;2015;1153441;1146712.1;0;0;232027;0;0;0;0;0;9226;0;0;0
2016;2;FEBRUAR;Møre og Romsdal;LAKS;2016;1098139;223691.8;1096158;1096158;3633;0;0;0;0;0;4167;76;0;0
2016;2;FEBRUAR;Nordland;LAKS;2014;11953383;55221039.5;0;0;7051201;1996864;9953867.3;8847882;0;0;54675;13692;0;1656
2016;2;FEBRUAR;Nordland;REGNBUEØRRET;2014;753241;2405812.8;0;0;249261;52175;196210.9;172873;0;0;4476;0;0;-2930
2016;2;FEBRUAR;Nordland;LAKS;2015;53715205;71434454.1;0;0;9003228;365471;545943.1;318473;0;187661;206030;16106;0;663869
2016;2;FEBRUAR;Nordland;REGNBUEØRRET;2015;1293234;817962.5;0;0;116335;0;0;0;0;0;2293;0;0;0
2016;2;FEBRUAR;Nordland;LAKS;2016;1526546;273433.6;0;0;36068;0;0;0;0;0;74813;0;0;0
2016;2;FEBRUAR;Rogaland og Agder;REGNBUEØRRET;2011;892;7225.2;0;0;80;0;0;0;0;0;154;14;0;0
2016;2;FEBRUAR;Rogaland og Agder;REGNBUEØRRET;2012;1800;12420;0;0;188;0;0;0;0;0;365;10;0;0
2016;2;FEBRUAR;Rogaland og Agder;LAKS;2013;662;5097.8;0;0;0;0;0;0;0;0;24;0;0;344
2016;2;FEBRUAR;Rogaland og Agder;LAKS;2014;6815021;33017721.3;0;0;3912100;1487244;7110565;6000408;0;360106;117450;120854;0;58015
2016;2;FEBRUAR;Rogaland og Agder;REGNBUEØRRET;2014;11438;34587.5;0;0;6700;0;0;0;0;0;596;0;0;0
2016;2;FEBRUAR;Rogaland og Agder;LAKS;2015;22958744;26104051.2;0;0;3522726;0;0;0;0;0;266128;0;0;432
2016;2;FEBRUAR;Rogaland og Agder;LAKS;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;2;FEBRUAR;Troms og Finnmark;LAKS;2014;20340845;85559137.5;0;0;8702500;4224539;22414833.9;18351112;100259;1642905;158855;13826;0;-63774
2016;2;FEBRUAR;Troms og Finnmark;LAKS;2015;56099237;59664604.5;0;0;6808699;0;0;0;0;0;605236;0;0;2166
2016;2;FEBRUAR;Troms og Finnmark;LAKS;2016;1011326;307251.2;0;0;71674;0;0;0;0;0;58292;0;0;143
2016;2;FEBRUAR;Trøndelag;LAKS;2014;6602783;31512014;0;0;4232478;2238451;10116315.7;8630632;42822;352642;133118;7124;0;72809
2016;2;FEBRUAR;Trøndelag;LAKS;2015;69822990;121487680.9;0;0;15782949;231946;1258562.3;1118722;0;0;464746;277;0;19914
2016;2;FEBRUAR;Trøndelag;REGNBUEØRRET;2015;168912;176344.1;0;0;23478;0;0;0;0;0;622;0;0;0
2016;2;FEBRUAR;Uoppgitt;LAKS;2012;2186;240.5;0;0;44;0;0;0;0;0;28;0;0;0
2016;2;FEBRUAR;Uoppgitt;LAKS;2013;82;53;0;0;6;0;0;0;0;0;14;0;0;0
2016;2;FEBRUAR;Uoppgitt;LAKS;2014;7066;1877.7;0;0;218;0;0;0;0;0;2780;0;0;0
2016;2;FEBRUAR;Uoppgitt;LAKS;2015;1962;15.7;0;0;2;0;0;0;0;0;854;0;0;0
2016;2;FEBRUAR;Uoppgitt;REGNBUEØRRET;2015;0;0;0;0;0;0;0;0;0;0;128;0;0;0
2016;2;FEBRUAR;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;2;FEBRUAR;Vestland;LAKS;2013;567;1381.7;0;0;692;0;0;0;0;0;0;497;0;0
2016;2;FEBRUAR;Vestland;REGNBUEØRRET;2013;630;3389.8;0;0;0;661;3880;0;0;3880;44;0;0;0
2016;2;FEBRUAR;Vestland;LAKS;2014;9815608;45902059.7;0;0;5988212;4212727;21399839.8;17836696;21439;1306415;218020;110853;0;-97521
2016;2;FEBRUAR;Vestland;REGNBUEØRRET;2014;1535459;6782795.2;0;0;818450;615496;2703792.5;2343751;25598;11228;46044;12426;0;41487
2016;2;FEBRUAR;Vestland;LAKS;2015;64487218;111146433.6;0;0;14422561;442932;1923556;865064;0;950359;657952;15310;0;62614
2016;2;FEBRUAR;Vestland;REGNBUEØRRET;2015;13527692;28090528.7;0;0;4087762;558613;2203327.3;1208039;0;832203;79050;11455;52600;29844
2016;2;FEBRUAR;Vestland;LAKS;2016;777709;821958.4;406787;493179;107663;0;0;0;0;0;60169;0;0;0
2016;2;FEBRUAR;Vestland;REGNBUEØRRET;2016;1531628;367098.6;784436;1550267;140685;0;0;0;0;0;18639;0;0;0
2016;3;MARS;Møre og Romsdal;LAKS;2012;0;0;0;0;126;0;0;0;0;0;3;0;0;0
2016;3;MARS;Møre og Romsdal;LAKS;2013;5708;72486.2;0;0;6356;0;0;0;0;0;1101;0;0;-9
2016;3;MARS;Møre og Romsdal;LAKS;2014;1241658;7380432.6;0;0;1086367;1742842;9297045.9;7941349;150219;172851;65764;1864;0;-443
2016;3;MARS;Møre og Romsdal;REGNBUEØRRET;2014;472036;1459343.5;0;0;173599;408248;1253760;0;0;1253760;19184;0;0;3876
2016;3;MARS;Møre og Romsdal;LAKS;2015;13632580;29732637.7;0;0;3578252;36638;129836.3;115410;0;0;148078;4111;0;57
2016;3;MARS;Møre og Romsdal;REGNBUEØRRET;2015;1832792;1510316.8;0;0;401048;0;0;0;0;0;21189;0;0;0
2016;3;MARS;Møre og Romsdal;LAKS;2016;4902384;962914.6;3628223;3894733;185791;80;20;0;0;20;96728;10;0;6
2016;3;MARS;Nordland;LAKS;2014;8876194;44388476.7;0;0;5592626;3205399;16210758.3;14062058;0;390943;50244;3577;0;15070
2016;3;MARS;Nordland;REGNBUEØRRET;2014;689266;2353424.7;0;0;290244;61034;236978.9;208792;0;0;3011;0;0;5761
2016;3;MARS;Nordland;LAKS;2015;53332807;80195847.7;0;0;11008204;201897;660219.8;383838;0;228402;183524;628;0;160
2016;3;MARS;Nordland;REGNBUEØRRET;2015;1290396;929305.6;0;0;143000;0;0;0;0;0;2838;0;0;0
2016;3;MARS;Nordland;LAKS;2016;1461211;317770.8;0;0;50474;0;0;0;0;0;65335;0;0;0
2016;3;MARS;Rogaland og Agder;REGNBUEØRRET;2011;892;7225.2;0;0;0;0;0;0;0;0;0;0;0;0
2016;3;MARS;Rogaland og Agder;REGNBUEØRRET;2012;3617;25320.7;0;0;1100;0;0;0;0;0;880;0;0;0
2016;3;MARS;Rogaland og Agder;LAKS;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;632
2016;3;MARS;Rogaland og Agder;LAKS;2014;4872234;25176773.4;0;0;2700490;1772588;9221629.9;7784911;0;463605;94766;107551;0;58037
2016;3;MARS;Rogaland og Agder;REGNBUEØRRET;2014;11180;21910.9;0;0;6350;0;0;0;0;0;258;0;0;0
2016;3;MARS;Rogaland og Agder;LAKS;2015;22791621;29073953.5;0;0;3631178;0;0;0;0;0;165662;0;0;1461
2016;3;MARS;Rogaland og Agder;LAKS;2016;648471;156151.2;337174;664687;9858;0;0;0;0;0;2364;0;0;-13852
2016;3;MARS;Troms og Finnmark;LAKS;2014;15279150;66204418.1;0;0;6887346;4733982;22618148.4;19412671;489547;159127;106605;17761;0;-30575
2016;3;MARS;Troms og Finnmark;LAKS;2015;54704651;65305379.3;0;0;7181865;0;0;0;0;0;613952;0;0;658194
2016;3;MARS;Troms og Finnmark;LAKS;2016;989588;387570.2;0;0;78531;0;0;0;0;0;21659;0;0;79
2016;3;MARS;Trøndelag;LAKS;2014;3837132;19628960.4;0;0;2890931;2779823;13458026;10402732;49547;1692226;203568;5241;0;49824
2016;3;MARS;Trøndelag;LAKS;2015;68849045;135855480.2;0;0;18585679;363756;1434603.4;1275203;0;0;399662;312;0;-7135
2016;3;MARS;Trøndelag;REGNBUEØRRET;2015;168532;226001.4;0;0;55804;0;0;0;0;0;380;0;0;0
2016;3;MARS;Trøndelag;LAKS;2016;5146658;985000.4;4782670;4782670;105537;0;0;0;0;0;36156;0;0;0
2016;3;MARS;Uoppgitt;LAKS;2012;2186;295.1;0;0;50;0;0;0;0;0;0;0;0;0
2016;3;MARS;Uoppgitt;LAKS;2013;100;68;0;0;12;0;0;0;0;0;58;0;0;0
2016;3;MARS;Uoppgitt;LAKS;2014;2018;707.4;0;0;140;0;0;0;0;0;12;0;0;1452
2016;3;MARS;Uoppgitt;LAKS;2015;1678;20.1;0;0;2;0;0;0;0;0;16;0;0;0
2016;3;MARS;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;3;MARS;Vestland;LAKS;2013;566;1461.4;0;0;242;0;0;0;0;0;1;0;0;0
2016;3;MARS;Vestland;REGNBUEØRRET;2013;322;1748;0;0;0;272;5850;0;0;5850;36;0;0;0
2016;3;MARS;Vestland;LAKS;2014;5339755;25742085.9;0;0;3775772;4174843;21587053;17475862;22625;1898065;158663;137950;0;-4442
2016;3;MARS;Vestland;REGNBUEØRRET;2014;915038;4108096.4;0;0;606306;572695;2733898.5;2388802;17858;0;18667;13098;0;-14921
2016;3;MARS;Vestland;LAKS;2015;63153699;120120256.9;0;0;14430470;880485;1993433.6;1261653;0;574074;773439;5112;10;20574
2016;3;MARS;Vestland;REGNBUEØRRET;2015;12824187;27783357.3;0;0;3930081;642380;2681596.6;1678160;17297;754987;124332;15142;0;83309
2016;3;MARS;Vestland;LAKS;2016;8141795;2677366.4;5551060;7380216;301351;0;0;0;0;0;170725;0;0;2
2016;3;MARS;Vestland;REGNBUEØRRET;2016;4177771;1218853.8;1929751;2688883;390330;0;0;0;0;0;42740;0;0;0
2016;4;APRIL;Møre og Romsdal;LAKS;2013;4419;57208.7;0;0;2593;0;0;0;0;0;1289;0;0;0
2016;4;APRIL;Møre og Romsdal;LAKS;2014;234511;1411668.3;0;0;203870;989827;5843743.8;4646913;72980;523574;10475;1403;0;-5402
2016;4;APRIL;Møre og Romsdal;REGNBUEØRRET;2014;251971;815643.3;0;0;47501;212498;645583;0;0;645583;11109;0;0;3542
2016;4;APRIL;Møre og Romsdal;LAKS;2015;13357375;32039576.7;0;0;3476044;66378;318024;282688;0;0;195581;78;0;-11166
2016;4;APRIL;Møre og Romsdal;REGNBUEØRRET;2015;2006644;1792466.6;0;0;331810;0;0;0;0;0;26168;0;0;0
2016;4;APRIL;Møre og Romsdal;LAKS;2016;11879104;2273990.8;7258307;7359190;565697;0;0;0;0;0;380753;0;0;1717
2016;4;APRIL;Møre og Romsdal;REGNBUEØRRET;2016;27621;6159.5;29995;29995;3520;0;0;0;0;0;2374;0;0;0
2016;4;APRIL;Nordland;LAKS;2014;5699598;30124019.8;0;0;3538283;3192298;16865227.8;14744606;0;277546;41287;8052;0;-4010
2016;4;APRIL;Nordland;REGNBUEØRRET;2014;527794;1926441.4;0;0;352740;194499;691795;609511;0;0;1912;0;0;34939
2016;4;APRIL;Nordland;LAKS;2015;51769190;86809036.2;0;0;11424944;752268;2042217.5;1815164;0;158;190097;2186;0;-27463
2016;4;APRIL;Nordland;REGNBUEØRRET;2015;1288796;1062866.6;0;0;181382;0;0;0;0;0;1600;0;0;0
2016;4;APRIL;Nordland;LAKS;2016;7673007;1374653;6027373;6203873;172216;0;0;0;0;0;164582;0;1;107510
2016;4;APRIL;Nordland;REGNBUEØRRET;2016;400480;40687.5;404958;404958;2413;0;0;0;0;0;3478;0;0;0
2016;4;APRIL;Rogaland og Agder;REGNBUEØRRET;2012;1564;11260.8;0;0;1250;0;0;0;0;0;248;0;0;0
2016;4;APRIL;Rogaland og Agder;LAKS;2014;2928147;16196441.1;0;0;2044257;1769567;9716083.9;8636519;0;0;86212;89637;0;42430
2016;4;APRIL;Rogaland og Agder;REGNBUEØRRET;2014;10983;41509.1;0;0;5680;0;0;0;0;0;197;0;0;0
2016;4;APRIL;Rogaland og Agder;LAKS;2015;22427726;32105027;0;0;4648142;187787;742719.4;660195;0;0;170645;4006;0;-277
2016;4;APRIL;Rogaland og Agder;LAKS;2016;1914366;471146;1067405;1294228;133835;0;0;0;0;0;14362;0;0;-13971
2016;4;APRIL;Troms og Finnmark;LAKS;2014;10803253;48480868.2;0;0;4964855;4376764;20828432.4;17211307;0;1465712;54223;22460;0;-14514
2016;4;APRIL;Troms og Finnmark;LAKS;2015;54266906;71543491.6;0;0;7770086;0;0;0;0;0;434505;0;0;2937
2016;4;APRIL;Troms og Finnmark;LAKS;2016;7989896;1353926;6688196;7092804;226872;0;0;0;0;0;77068;0;0;-14462
2016;4;APRIL;Trøndelag;LAKS;2014;1111129;6959331.5;0;0;899854;2646304;13152728;11542237;65227;85134;55286;8615;0;11023
2016;4;APRIL;Trøndelag;LAKS;2015;67038519;143135664.9;0;0;18374167;1771789;8277430.5;7156273;178336;850;606652;7140;0;26904
2016;4;APRIL;Trøndelag;REGNBUEØRRET;2015;168117;279410.5;0;0;61460;0;0;0;0;0;415;0;0;0
2016;4;APRIL;Trøndelag;LAKS;2016;10353546;2684407.7;4093774;5087461;715783;0;0;0;0;0;164364;0;0;48
2016;4;APRIL;Uoppgitt;LAKS;2013;108;73.9;0;0;12;0;0;0;0;0;0;0;0;0
2016;4;APRIL;Uoppgitt;LAKS;2014;3584;944.2;0;0;168;0;0;0;0;0;590;0;0;0
2016;4;APRIL;Uoppgitt;LAKS;2015;5052;185.5;0;0;4;0;0;0;0;0;28;0;0;422
2016;4;APRIL;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;4;APRIL;Vestland;LAKS;2013;28;226.8;0;0;65;0;0;0;0;0;0;538;0;0
2016;4;APRIL;Vestland;REGNBUEØRRET;2013;0;0;0;0;0;0;0;0;0;0;0;321;0;1
2016;4;APRIL;Vestland;LAKS;2014;2223284;11008904.3;0;0;1416537;2888239;14798567;11951344;0;1353305;78045;106118;0;-44049
2016;4;APRIL;Vestland;REGNBUEØRRET;2014;536164;2496505.8;0;0;315215;375380;1720638.6;1456971;24201;36338;8362;6749;0;11679
2016;4;APRIL;Vestland;LAKS;2015;60767529;127178825;0;0;15583569;856946;3655233.9;2600831;0;729299;883641;35118;0;-11975
2016;4;APRIL;Vestland;REGNBUEØRRET;2015;11757797;26335993.8;0;0;3941064;903346;3999641.8;2652624;21239;962025;170999;31304;0;44811
2016;4;APRIL;Vestland;LAKS;2016;21139566;6209470.2;10682566;12634006;1257354;0;0;0;0;0;178108;0;0;213
2016;4;APRIL;Vestland;REGNBUEØRRET;2016;5030013;1949014.7;679826;870433;655826;0;0;0;0;0;18126;0;0;0
2016;5;MAI;Møre og Romsdal;LAKS;2013;1033;12851.4;0;0;1504;0;0;0;0;0;18;0;0;-307
2016;5;MAI;Møre og Romsdal;LAKS;2014;18882;154087.7;0;0;83077;206427;1190418.9;1008639;0;55700;4411;175;0;-10703
2016;5;MAI;Møre og Romsdal;REGNBUEØRRET;2014;16739;114930;0;0;18500;240738;729439;0;0;729439;3957;0;0;9463
2016;5;MAI;Møre og Romsdal;LAKS;2015;13182365;33899212.5;0;0;4493717;411849;1833591;1625568;0;4827;167155;1217;0;5769
2016;5;MAI;Møre og Romsdal;REGNBUEØRRET;2015;1942160;2297876.2;0;0;743885;0;0;0;0;0;12443;0;0;0
2016;5;MAI;Møre og Romsdal;LAKS;2016;17572824;4347919.7;5074080;5855762;1558737;3041;1682;0;0;1682;159933;0;0;8090
2016;5;MAI;Møre og Romsdal;REGNBUEØRRET;2016;27571;10063.4;0;0;4719;0;0;0;0;0;50;0;0;0
2016;5;MAI;Nordland;LAKS;2014;1944930;10459874.3;0;0;1558833;3643910;20262816.6;17936200;66818;0;37628;11416;0;-61864
2016;5;MAI;Nordland;REGNBUEØRRET;2014;473913;1837851.8;0;0;320752;47073;236682.7;208531;0;0;1318;0;0;-5490
2016;5;MAI;Nordland;LAKS;2015;48953287;94308306.5;0;0;15197152;355237;1670738.9;1483999;0;1240;293514;1593;0;-9779
2016;5;MAI;Nordland;REGNBUEØRRET;2015;1282918;1180083.3;0;0;238791;0;0;0;0;0;2349;0;0;0
2016;5;MAI;Nordland;LAKS;2016;24142153;4131883.5;16253016;16253016;917847;0;0;0;0;0;399074;0;0;63
2016;5;MAI;Nordland;REGNBUEØRRET;2016;394292;58213.7;9970;9970;23028;0;0;0;0;0;6198;0;0;0
2016;5;MAI;Rogaland og Agder;REGNBUEØRRET;2012;1525;11132.5;0;0;1300;0;0;0;0;0;39;0;0;0
2016;5;MAI;Rogaland og Agder;LAKS;2014;1001291;6044461.1;0;0;1126137;1693002;9929637;8826344;0;0;44265;211841;0;40452
2016;5;MAI;Rogaland og Agder;REGNBUEØRRET;2014;10940;45285.2;0;0;5500;0;0;0;0;0;43;0;0;0
2016;5;MAI;Rogaland og Agder;LAKS;2015;21259234;34384174.7;0;0;6036876;565767;2228467.5;1980860;0;0;254020;19180;0;-60888
2016;5;MAI;Rogaland og Agder;LAKS;2016;5049864;1257517.1;2604227;3171806;324903;0;0;0;0;0;22038;0;0;-14230
2016;5;MAI;Troms og Finnmark;LAKS;2014;6696987;31261515.8;0;0;4346403;3946825;20263810.9;17853125;141426;0;24594;13015;0;-121542
2016;5;MAI;Troms og Finnmark;LAKS;2015;53990580;80268983.2;0;0;10854413;52267;193955.6;172405;0;0;348099;67;0;126977
2016;5;MAI;Troms og Finnmark;LAKS;2016;19968083;3440135.6;11969848;12399408;903944;0;0;0;0;0;394876;0;0;-24587
2016;5;MAI;Trøndelag;LAKS;2014;132313;1291012.3;0;0;292387;935130;5316212.1;4678502;40415;1732;17253;972;0;-263
2016;5;MAI;Trøndelag;LAKS;2015;65023845;148454854.5;0;0;21848204;3272430;14102029.2;12343675;168819;1670;678871;6585;0;-16857
2016;5;MAI;Trøndelag;REGNBUEØRRET;2015;167517;347765.3;0;0;80771;0;0;0;0;0;588;0;0;0
2016;5;MAI;Trøndelag;LAKS;2016;18684233;5315414.2;7232726;8452743;1567950;0;0;0;0;0;212643;0;0;8
2016;5;MAI;Uoppgitt;LAKS;2013;96;35.9;0;0;8;0;0;0;0;0;16;0;0;0
2016;5;MAI;Uoppgitt;LAKS;2014;3296;955.4;0;0;128;0;0;0;0;0;910;0;0;0
2016;5;MAI;Uoppgitt;LAKS;2015;5650;227.2;0;0;16;0;0;0;0;0;44;0;0;450
2016;5;MAI;Vestland;LAKS;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;5;MAI;Vestland;LAKS;2013;28;226.8;0;0;105;0;0;0;0;0;0;0;0;0
2016;5;MAI;Vestland;LAKS;2014;574525;2827072.6;0;0;623371;1547415;8023965;6720320;0;463605;21839;104603;0;-72534
2016;5;MAI;Vestland;REGNBUEØRRET;2014;240635;1184306.2;0;0;269438;315364;1374175.9;1153695;37395;17390;2603;2942;0;25380
2016;5;MAI;Vestland;LAKS;2015;57584991;131587599;0;0;20508791;2401358;10359918.5;7963452;0;1401035;650791;89586;36706;74740
2016;5;MAI;Vestland;REGNBUEØRRET;2015;10989421;25806546.9;0;0;5522729;1035842;4624627.4;3171887;14401;1006304;43025;13239;0;22357
2016;5;MAI;Vestland;LAKS;2016;30716591;9635806;9435176;9865562;2555933;0;0;0;0;0;188259;0;0;10098
2016;5;MAI;Vestland;REGNBUEØRRET;2016;5782973;3162572.4;479604;765481;1321306;0;0;0;0;0;12521;0;0;0
2016;6;JUNI;Møre og Romsdal;LAKS;2013;1029;13864.6;0;0;1416;0;0;0;0;0;4;0;0;0
2016;6;JUNI;Møre og Romsdal;LAKS;2014;18389;164370.3;0;0;17726;0;0;0;0;0;133;0;0;360
2016;6;JUNI;Møre og Romsdal;REGNBUEØRRET;2014;16627;118766.7;0;0;6500;0;0;0;0;0;112;0;0;0
2016;6;JUNI;Møre og Romsdal;LAKS;2015;11873640;33534127.6;0;0;5521541;1070470;4512650.8;4000334;0;12275;215234;4303;0;-18276
2016;6;JUNI;Møre og Romsdal;REGNBUEØRRET;2015;1987236;2895462.5;0;0;931045;0;0;0;0;0;6860;0;0;0
2016;6;JUNI;Møre og Romsdal;LAKS;2016;21751533;7129332.5;3509626;3911778;2596301;4334;37525.3;33266;0;101;60135;688;0;3039
2016;6;JUNI;Møre og Romsdal;REGNBUEØRRET;2016;27479;15718;0;0;9992;0;0;0;0;0;92;0;0;0
2016;6;JUNI;Nordland;LAKS;2014;392507;2110052.9;0;0;425315;1507601;8066178;7169936;0;0;10594;3341;0;5665
2016;6;JUNI;Nordland;REGNBUEØRRET;2014;362201;1511949.9;0;0;306145;93629;472028.3;415884;0;0;2282;0;0;-15801
2016;6;JUNI;Nordland;LAKS;2015;46459814;101463965.5;0;0;18573380;1814989;8350967;6697400;0;816392;423285;2849;0;-41360
2016;6;JUNI;Nordland;REGNBUEØRRET;2015;1282594;1504981.2;0;0;471786;0;0;0;0;0;1807;0;0;0
2016;6;JUNI;Nordland;LAKS;2016;28039169;6398351.4;3676932;3676932;1961027;109;18;0;0;18;222257;0;0;29
2016;6;JUNI;Nordland;REGNBUEØRRET;2016;393807;82707.8;9970;9970;31062;0;0;0;0;0;495;0;0;0
2016;6;JUNI;Rogaland og Agder;REGNBUEØRRET;2012;1300;9620;0;0;1350;0;0;0;0;0;225;0;0;0
2016;6;JUNI;Rogaland og Agder;LAKS;2014;97956;659340.4;0;0;97486;872931;4937334.8;4388742;0;0;8083;74043;0;56637
2016;6;JUNI;Rogaland og Agder;REGNBUEØRRET;2014;10831;49055.5;0;0;5300;0;0;0;0;0;109;0;0;0
2016;6;JUNI;Rogaland og Agder;LAKS;2015;20533853;39627201.6;0;0;8409381;176767;790158.4;702363;0;0;450552;7187;0;5133
2016;6;JUNI;Rogaland og Agder;LAKS;2016;5624565;1958424.7;583292;583292;694288;0;0;0;0;0;8570;0;0;21
